2023-05-28-04-00: epoch: 47 |tot 6.609280 | hm 1.031652 | wh 1.477880 | reg 0.219031 | dep 1.451277 | dep_sec 1.345939 | dim 0.230777 | rot 0.537441 | rot_sec 0.506869 | amodel_offset 0.758083 | nuscenes_att 0.145849 | velocity 0.234574 | time 102.700000 | tot 7.650996 | hm 1.109463 | wh 1.719787 | reg 0.225907 | dep 1.428598 | dep_sec 1.405369 | dim 0.196970 | rot 0.942386 | rot_sec 0.919384 | amodel_offset 0.846628 | nuscenes_att 0.201039 | velocity 0.203273 | time 1.966667 | 
2023-05-28-05-45: epoch: 48 |tot 6.601346 | hm 1.031574 | wh 1.481611 | reg 0.219176 | dep 1.446059 | dep_sec 1.339157 | dim 0.230908 | rot 0.537488 | rot_sec 0.506809 | amodel_offset 0.761462 | nuscenes_att 0.144786 | velocity 0.235766 | time 102.966667 | tot 7.753577 | hm 1.125638 | wh 1.743990 | reg 0.225034 | dep 1.468368 | dep_sec 1.446679 | dim 0.199818 | rot 0.950184 | rot_sec 0.914420 | amodel_offset 0.822085 | nuscenes_att 0.223513 | velocity 0.203439 | time 1.966667 | 
2023-05-28-07-30: epoch: 49 |tot 6.576508 | hm 1.029508 | wh 1.475335 | reg 0.218947 | dep 1.442324 | dep_sec 1.336470 | dim 0.230090 | rot 0.533447 | rot_sec 0.502526 | amodel_offset 0.757591 | nuscenes_att 0.143797 | velocity 0.234274 | time 102.566667 | tot 7.636399 | hm 1.104279 | wh 1.745538 | reg 0.225707 | dep 1.450780 | dep_sec 1.455920 | dim 0.204633 | rot 0.905097 | rot_sec 0.871264 | amodel_offset 0.846896 | nuscenes_att 0.199335 | velocity 0.197935 | time 1.966667 | 
2023-05-28-09-16: epoch: 50 |tot 6.574981 | hm 1.029822 | wh 1.476877 | reg 0.219174 | dep 1.442722 | dep_sec 1.333869 | dim 0.230387 | rot 0.531177 | rot_sec 0.500290 | amodel_offset 0.762513 | nuscenes_att 0.143447 | velocity 0.233892 | time 102.800000 | tot 7.761198 | hm 1.114616 | wh 1.793029 | reg 0.226574 | dep 1.493547 | dep_sec 1.511353 | dim 0.202068 | rot 0.920692 | rot_sec 0.878285 | amodel_offset 0.842083 | nuscenes_att 0.198613 | velocity 0.194063 | time 1.983333 | 
2023-05-28-11-01: epoch: 51 |tot 6.044489 | hm 0.998523 | wh 1.403185 | reg 0.217750 | dep 1.286995 | dep_sec 1.167812 | dim 0.222621 | rot 0.483958 | rot_sec 0.450936 | amodel_offset 0.718634 | nuscenes_att 0.131357 | velocity 0.225585 | time 102.966667 | tot 7.528846 | hm 1.098221 | wh 1.741608 | reg 0.227011 | dep 1.393660 | dep_sec 1.408510 | dim 0.201873 | rot 0.909356 | rot_sec 0.885772 | amodel_offset 0.833410 | nuscenes_att 0.201762 | velocity 0.195109 | time 1.966667 | 
2023-05-28-12-46: epoch: 52 |tot 5.897935 | hm 0.988303 | wh 1.388134 | reg 0.217229 | dep 1.241994 | dep_sec 1.129198 | dim 0.220448 | rot 0.469308 | rot_sec 0.435622 | amodel_offset 0.705315 | nuscenes_att 0.128374 | velocity 0.223332 | time 102.933333 | tot 7.469425 | hm 1.089067 | wh 1.725358 | reg 0.226343 | dep 1.387432 | dep_sec 1.394482 | dim 0.196474 | rot 0.905451 | rot_sec 0.883427 | amodel_offset 0.826495 | nuscenes_att 0.197686 | velocity 0.190034 | time 1.966667 | 
2023-05-28-14-32: epoch: 53 |tot 5.829781 | hm 0.983104 | wh 1.376512 | reg 0.217243 | dep 1.222671 | dep_sec 1.114278 | dim 0.219034 | rot 0.461924 | rot_sec 0.428073 | amodel_offset 0.697229 | nuscenes_att 0.126675 | velocity 0.221899 | time 102.916667 | tot 7.505619 | hm 1.086385 | wh 1.726449 | reg 0.226267 | dep 1.383237 | dep_sec 1.396077 | dim 0.197176 | rot 0.923560 | rot_sec 0.903018 | amodel_offset 0.827480 | nuscenes_att 0.198727 | velocity 0.191047 | time 1.983333 | 
2023-05-28-16-18: epoch: 54 |tot 5.785105 | hm 0.980058 | wh 1.369977 | reg 0.217140 | dep 1.210814 | dep_sec 1.103005 | dim 0.218162 | rot 0.457011 | rot_sec 0.423375 | amodel_offset 0.692269 | nuscenes_att 0.125509 | velocity 0.220765 | time 103.100000 | tot 7.467271 | hm 1.085263 | wh 1.728265 | reg 0.226077 | dep 1.366774 | dep_sec 1.380563 | dim 0.195049 | rot 0.922135 | rot_sec 0.909082 | amodel_offset 0.826751 | nuscenes_att 0.189575 | velocity 0.193175 | time 1.983333 | 
2023-05-28-18-04: epoch: 55 |tot 5.761065 | hm 0.978201 | wh 1.367835 | reg 0.216930 | dep 1.202758 | dep_sec 1.096094 | dim 0.218217 | rot 0.454178 | rot_sec 0.420540 | amodel_offset 0.691189 | nuscenes_att 0.125077 | velocity 0.221098 | time 103.550000 | tot 7.430703 | hm 1.081574 | wh 1.691501 | reg 0.225896 | dep 1.367644 | dep_sec 1.361379 | dim 0.193767 | rot 0.925341 | rot_sec 0.902992 | amodel_offset 0.816140 | nuscenes_att 0.193448 | velocity 0.193370 | time 2.000000 | 
2023-05-28-19-49: epoch: 56 |tot 5.726768 | hm 0.976142 | wh 1.362214 | reg 0.216953 | dep 1.194805 | dep_sec 1.089530 | dim 0.217585 | rot 0.449326 | rot_sec 0.414774 | amodel_offset 0.686829 | nuscenes_att 0.124461 | velocity 0.220141 | time 103.183333 | tot 7.465938 | hm 1.086442 | wh 1.707993 | reg 0.226051 | dep 1.362012 | dep_sec 1.377203 | dim 0.194066 | rot 0.926419 | rot_sec 0.911975 | amodel_offset 0.825452 | nuscenes_att 0.193163 | velocity 0.192356 | time 1.983333 | 
2023-05-28-21-35: epoch: 57 |tot 5.697917 | hm 0.974091 | wh 1.357774 | reg 0.216814 | dep 1.183412 | dep_sec 1.080827 | dim 0.216911 | rot 0.447505 | rot_sec 0.413127 | amodel_offset 0.686127 | nuscenes_att 0.123636 | velocity 0.219691 | time 103.100000 | tot 7.470506 | hm 1.083966 | wh 1.697353 | reg 0.226102 | dep 1.388370 | dep_sec 1.386294 | dim 0.194469 | rot 0.917432 | rot_sec 0.900369 | amodel_offset 0.816037 | nuscenes_att 0.197270 | velocity 0.190461 | time 2.000000 | 
2023-05-28-23-20: epoch: 58 |tot 5.690178 | hm 0.973775 | wh 1.358843 | reg 0.216858 | dep 1.181122 | dep_sec 1.077782 | dim 0.217237 | rot 0.445843 | rot_sec 0.411635 | amodel_offset 0.687527 | nuscenes_att 0.123032 | velocity 0.219482 | time 103.116667 | tot 7.445180 | hm 1.081926 | wh 1.707472 | reg 0.225913 | dep 1.374000 | dep_sec 1.377173 | dim 0.193227 | rot 0.915754 | rot_sec 0.896713 | amodel_offset 0.823550 | nuscenes_att 0.192184 | velocity 0.193991 | time 1.983333 | 
2023-05-29-01-06: epoch: 59 |tot 5.650750 | hm 0.970702 | wh 1.352811 | reg 0.216661 | dep 1.171566 | dep_sec 1.069270 | dim 0.216463 | rot 0.441103 | rot_sec 0.407204 | amodel_offset 0.681048 | nuscenes_att 0.122219 | velocity 0.219232 | time 103.150000 | tot 7.461721 | hm 1.077131 | wh 1.701697 | reg 0.225797 | dep 1.381126 | dep_sec 1.409049 | dim 0.193296 | rot 0.910279 | rot_sec 0.889951 | amodel_offset 0.817285 | nuscenes_att 0.196403 | velocity 0.191232 | time 2.000000 | 
2023-05-29-02-52: epoch: 60 |tot 5.643459 | hm 0.969070 | wh 1.355518 | reg 0.216783 | dep 1.168963 | dep_sec 1.067741 | dim 0.216177 | rot 0.440897 | rot_sec 0.407139 | amodel_offset 0.680331 | nuscenes_att 0.121957 | velocity 0.218850 | time 103.300000 | tot 7.436834 | hm 1.083269 | wh 1.698570 | reg 0.225820 | dep 1.377706 | dep_sec 1.372034 | dim 0.193970 | rot 0.916880 | rot_sec 0.890937 | amodel_offset 0.818553 | nuscenes_att 0.194155 | velocity 0.193651 | time 1.983333 | 
